,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
2011-01-28 17:37:05.756160,0.00014560740546491982,5.40279744804288,0.02082451374590003,-4.802372910881437,0.004375277204167887,1.4587521301214057
2011-01-29 15:15:38.467295,0.00015500620438668681,5.423544449256261,0.020875744329935407,-5.424154243813196,0.004375274636429995,1.4584478070182183
2011-01-30 15:10:21.948671,0.00017510769672154374,5.465590678510464,0.02090924223469184,-5.470780723718729,0.00437526577967994,1.4574727185418825
2011-02-01 14:21:40.146048,0.0001674145953387618,5.4315636398585,0.02098515795946589,-5.614483935024626,0.0043751116487203735,1.456818096555356
2011-02-02 15:07:56.637695,0.00018120825081772543,5.462591152603637,0.021031108479707274,-5.424860330459385,0.00437524027627245,1.456574223569255
2011-02-03 14:56:37.411008,0.0002013088375998222,5.443424758202918,0.021071374187082846,-5.437130912816404,0.0043752357841042346,1.4560093746014393
2011-02-06 14:56:37.152672,0.00021382831022170192,5.4589766012758,0.021191028789377463,-5.399407258934627,0.004375210380142821,1.455204220522577
2011-02-07 17:41:08.604096,0.00024271180546570463,5.49695125069042,0.021235125946529248,-4.699355078005276,0.004375210430353309,1.454636887467407
2011-02-08 17:05:34.130975,0.00024171017057282777,5.525456570228135,0.0212766236088264,-4.8657135442925705,0.004375202797300618,1.4543255893252924
2011-02-09 19:25:18.270336,0.00019850921455790224,5.561293137232526,0.021321687544282587,-4.272272459151186,0.004375198993279574,1.4540300542151192
2011-02-10 17:26:31.664832,0.00018500712320057385,5.573807322219728,0.021358054822705714,-4.786766541245105,0.0043751909996832365,1.453789338666628
2011-02-11 14:07:56.502623,0.0001863067347535095,5.574678093360391,0.02139420731318464,-5.638886005122518,0.004375183215079158,1.4535806574619459
2011-02-12 16:57:42.075935,0.00019690927538957353,5.567131526521996,0.021437710903268934,-4.870850991721421,0.004375172587512157,1.453269449947406
2011-02-13 14:20:57.309792,0.00018800703402838362,5.572451164272013,0.0214739160336767,-5.544196918195714,0.004375165170724138,1.452910632811805
2011-02-14 15:56:48.545664,0.0001696078049189609,5.523136188923634,0.02151416792465398,-5.057452093195623,0.0043751573765590905,1.452347715983264
2011-02-15 16:31:09.279840,0.00018750834594680567,5.504193669485533,0.02155257981336517,-4.870323309309174,0.004375147208334726,1.4517887393788982
2011-02-16 14:10:35.392223,0.00018300718999979525,5.499415696006778,0.021591298713321064,-5.462817506749708,0.004375138036367754,1.4514035320277232
2011-02-17 00:04:29.805599,0.00019150343414072764,5.502475811685303,0.021606395783399752,-2.8671970354201743,0.004375133743781293,1.4512738800096308
2011-02-18 00:37:34.930272,0.0001912085113275496,5.500268356547941,0.02164852896713275,-2.7026202984510297,0.004375124163756587,1.4510244934618577
2011-02-19 14:07:45.962688,0.00019941358174211537,5.494886716503455,0.02171048052727325,-5.417858822357311,0.004375109301685116,1.4506311330346975
2011-02-20 18:11:25.277280,0.0002132108661221937,5.4934423431046175,0.021759148708696295,-4.332727149929315,0.004375097697553536,1.4503060978573523
2011-02-21 16:48:17.299872,0.00017840739067985284,5.457114985351488,0.021800587824090285,-4.64257591600618,0.004375082931767624,1.4499752504232257
2011-02-22 14:14:39.373727,0.00017250678818555876,5.390455104256205,0.021838750599878342,-5.229835286536776,0.004375045875470265,1.4487213513256363
2011-02-23 16:24:48.519359,0.00018010865950175922,5.420797367339361,0.021879871707041355,-4.673246852862207,0.004375033521350381,1.4484413481725231
2011-02-25 00:11:12.733727,0.0001822106336353685,5.419877186011357,0.021936425202512197,-2.614151660880556,0.004375019998407469,1.448100457346088
2011-02-26 14:01:44.026175,0.0001808125628717645,5.41358064421813,0.02200073849861206,-5.239700313761034,0.004375004768530489,1.4476939513249072
2011-02-27 15:20:34.440863,0.00018780872116909252,5.432615290141444,0.022047713336741596,-4.896236340030952,0.004374994156498783,1.447285560713863
2011-02-28 15:00:59.812128,0.0001903082580497712,5.439408357257929,0.022090327510248503,-4.971234007487316,0.004374985459679181,1.4469996178918172
2011-03-01 16:15:57.955103,0.00019070882156392886,5.4423431616873685,0.022134863204920398,-4.628729969094934,0.004374976123915432,1.4467189608162512
2011-03-02 15:00:15.788736,0.00020150833789104228,5.479264448165648,0.022179503343299028,-4.979419284008592,0.004374968377429447,1.446404859650735
2011-03-04 17:32:31.638335,0.00020141852339483222,5.4788043128078625,0.022264664847466403,-4.278006353248667,0.004374948949224911,1.4458667034325494
2011-03-05 20:10:03.882143,0.00020330982888847832,5.485054346695091,0.022311694516126336,-3.577656620531847,0.004374939395643732,1.4456304226764622
2011-03-07 00:30:22.048127,0.0002033104564640178,5.485793093359114,0.02235820361842158,-2.4221557645046445,0.0043749284424118,1.4453397038280864
