,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
2016-03-05 03:07:49.774079,0.0001086,1.2898086445440138,1.721208801731768,-1.2875274947612496,0.062290137482145264,2.3260005064352884
2016-03-06 02:41:39.264000,0.0001163,1.1695468910661124,1.721205311073264,-1.1672211488543232,0.06229012458519637,2.342886295249093
2016-03-07 05:37:27.298272,0.0001109,1.115831533665913,1.721208801731768,-1.1135452269707873,0.06229008491819951,2.3621743450906223
2016-03-08 03:30:17.538911,0.0001074,1.0696271622631004,1.72121054706102,-1.06738019103795,0.062290071573262114,2.377851863439593
2016-03-09 03:04:06.551904,0.0001066,1.0561152701634293,1.72121054706102,-1.0543438344081553,0.0622900705682888,2.394724773494303
2016-03-10 02:37:55.725600,0.0001371,1.3657833839131355,1.7212506896338158,-1.3634576787678236,0.062290162213291804,2.4116572827351757
2016-03-11 02:11:44.990879,0.0001371,1.3157744108455314,1.7212506896338158,-1.3135282418856917,0.062290162213291804,2.4285328894989995
2016-03-12 01:45:34.054847,0.0001592,0.7708015260236166,1.7212402176583037,-0.7686792043000175,0.06229019124843041,2.445409035568167
2016-03-13 01:19:23.002175,0.0002441,0.4113762509432903,1.7212297456827919,-0.40927525321921365,0.06229023937940116,2.4622817208100773
2016-03-14 02:34:11.327519,0.0002412,0.35841581703676945,1.7212262550242878,-0.3562933593965063,0.06229025505822,2.4803640195805894
2016-03-15 02:08:00.378528,0.0002517,0.2970239113218143,1.7212297456827919,-0.2949533593976632,0.06229026655732637,2.4972389583013648
2016-03-16 01:41:49.038144,0.0002392,0.2499953122022922,1.7212192737072798,-0.2481326974310294,0.06229030022328133,2.5141098330700298
2016-03-17 01:15:37.568159,0.0001871,0.2973856730117364,1.721212292390272,-0.29580677692622537,0.06229033363343981,2.5309811479704014
2016-03-18 02:30:25.763040,8.99e-05,1.2413150561864141,1.721208801731768,-1.2391476821141225,0.062290389858924655,2.549056414312021
2016-03-19 02:04:14.645568,9.98e-05,1.3172140816134676,1.721208801731768,-1.3150291956396165,0.062290407904683195,2.565931093623372
2016-03-20 01:38:03.597216,0.0001124,1.4616544182944347,1.721214037719524,-1.4594131282130345,0.06229041641426261,2.5828107751706146
2016-03-21 02:52:51.764448,0.0001171,1.4690112869606704,1.7212157830487758,-1.4667557356245382,0.062290420328585325,2.600898777462683
2016-03-22 02:26:40.729055,0.0001102,1.4025156546255926,1.721214037719524,-1.400233865840006,0.062290426944507725,2.6177959092319663
2016-03-23 00:19:30.567071,0.0001116,1.3193911899494595,1.721221019036532,-1.3170513297281703,0.06229042577935148,2.63348097748093
2016-03-24 04:56:17.314080,0.0001109,1.2968206875784585,1.7212314910120439,-1.2944331383289933,0.06229041846056694,2.653980054467202
2016-03-25 01:08:08.025503,0.000115,1.4074287488310933,1.721243708316808,-1.4050593269017515,0.06229040089918893,2.6684585456958727
2016-03-26 05:44:54.911616,0.0001132,1.402329695028129,1.7212524349630678,-1.3998918257640423,0.06229038507821155,2.6889645232162054
2016-03-27 05:18:44.117280,0.0001144,1.4009766768202414,1.7212611616093276,-1.3985560958359233,0.06229036466937755,2.7058530270329326
2016-03-28 04:52:33.309984,0.0001084,1.177218957725576,1.7212663975970839,-1.1748591786242226,0.06229034914692977,2.7227361676143302
2016-03-29 01:04:23.997216,0.0001038,1.1666207991897852,1.7212716335848397,-1.164323154246472,0.062290336508304886,2.7372131816914997
2016-03-30 05:41:10.822848,0.0001032,1.102873973909771,1.7212768695725957,-1.100597904097656,0.06229032692830656,2.7577145449333536
2016-03-31 05:14:59.949024,9.97e-05,1.2004454585534965,1.7212821055603518,-1.1981896432934915,0.06229031791629234,2.774603833416501
2016-04-01 04:48:49.033728,9.86e-05,1.267321561758929,1.7212855962188556,-1.265096395696256,0.062290313947350386,2.7914955079208137
2016-04-02 04:22:38.088191,0.0001021,1.3639262790563493,1.7212943228651156,-1.3617222122097115,0.06229031424946591,2.8083982424886287
2016-04-03 05:37:26.327135,9.93e-05,1.374474271360468,1.7212978135236194,-1.3723126386935167,0.062290319674720374,2.8264835912333375
2016-04-04 01:49:16.919328,9.65e-05,1.4404717475946482,1.7212960681943676,-1.4382749115095645,0.06229033087860899,2.8409543723507866
2016-04-05 04:45:04.374719,9.74e-05,1.4801593236002066,1.7212925775358636,-1.4779678133796885,0.06229033869263522,2.860249684754956
2016-04-06 04:18:53.427455,9.68e-05,1.4726933974040595,1.7212943228651156,-1.4704764987243237,0.06229034439831659,2.877143289728861
2016-04-07 05:33:41.682816,9.54e-05,1.459366708342369,1.7212943228651156,-1.4571629793499046,0.06229034815599174,2.895231716444156
2016-04-08 05:07:30.637920,9.43e-05,1.4828720536310815,1.7212925775358636,-1.4807303328437031,0.06229035315533984,2.912119479637638
2016-04-09 04:41:19.670784,0.0001013,1.676364283337835,1.7212908322066116,-1.6741266203000666,0.06229036169399513,2.929026310634306
2016-04-10 04:15:08.680320,9.79e-05,1.6413353853431782,1.7212890868773598,-1.6391122291625555,0.062290366256375,2.9459156656380934
2016-04-11 03:48:57.686399,9.33e-05,1.6136525675141038,1.7212873415481078,-1.6114450114862695,0.06229037025071999,2.962799788251921
2016-04-12 03:22:46.677791,9.15e-05,1.558986673161389,1.7212821055603518,-1.5567945345547134,0.0622903755923805,2.9796782847337635
2016-04-13 04:37:34.883040,8.81e-05,1.532142321586581,1.7212821055603518,-1.5299473303470386,0.06229038140365807,2.9977701099315643
2016-04-14 00:49:25.430303,8.61e-05,1.5202722539687927,1.7212803602310998,-1.5180789772374927,0.06229038675254623,3.0122395068648067
2016-04-15 03:45:12.734496,8.9e-05,1.5237582071635847,1.7212803602310998,-1.521658437754934,0.062290392126945496,3.0315330055694796
2016-04-16 03:19:01.563456,9.19e-05,1.5591398615620289,1.7212768695725957,-1.5570361494304965,0.06229040806807671,3.048420973020225
2016-04-17 04:33:49.580351,9.1e-05,1.575382412159177,1.7212768695725957,-1.5732907659138737,0.06229042427856857,3.066516250581622
2016-04-18 04:07:38.361792,0.0001043,1.7141141560350373,1.7212716335848397,-1.7119934957889944,0.062290441942109184,3.0833933094285935
2016-04-19 02:00:27.940608,0.0001166,1.7968561949882424,1.7212716335848397,-1.7947037712699832,0.062290456448693125,3.0990719549748804
2016-04-20 04:56:15.082368,0.0001357,1.9333424453833556,1.7212716335848397,-1.9311908794325365,0.06229047113017067,3.118365540841985
2016-04-21 01:08:05.578655,0.0001058,1.7327098539599721,1.7212768695725957,-1.7304354806021882,0.062290490737416035,3.132853688479537
