,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
2011-10-09 01:46:27.454367,0.0001575005282717255,1.412848646328213,1.7342987711217253,-1.4105298203072625,0.06021687573638926,5.034574507753515
2011-10-10 03:53:18.699936,0.00015750060860752192,1.3627880401113366,1.7342987711217253,-1.3604389277155473,0.060216879115540585,5.0533457221551945
2011-10-11 02:31:15.109536,0.00014940053213959568,1.3711479673854783,1.7342848084877094,-1.3688293862309058,0.0602168743972664,5.069628071395304
2011-10-12 02:53:38.975135,0.00014680057362612082,1.3142605456896026,1.7342917898047174,-1.3119096406238482,0.06021687389456456,5.0871693692033935
2011-10-13 01:31:35.329439,0.00015050036873635384,1.4144773514669544,1.7342795724999536,-1.4121768376238286,0.06021686725831995,5.1034275858413505
2011-10-14 01:53:59.128512,0.00014970164313740298,1.3605327355961072,1.7342795724999536,-1.3581789150390602,0.06021689701756419,5.12095415515374
2011-10-15 04:00:50.395679,0.00014740138634416897,1.3470767175288134,1.7342708458536935,-1.344698551077971,0.06021689196129512,5.1397258810466475
2011-10-16 02:38:46.803552,0.00014719955863630257,1.29846922517802,1.7342760818414493,-1.2961950106169677,0.06021685137709123,5.156007032558516
2011-10-17 01:16:43.221792,0.00014639942520854084,1.261293998721176,1.7342760818414493,-1.2590011923147975,0.0602168506395642,5.17227699366933
2011-10-18 05:08:01.803264,0.00014340007697233746,1.2096037819495318,1.7342795724999536,-1.2073535159115778,0.060216864293319204,5.1922978484053255
2011-10-19 02:01:30.811295,0.00013929993939879135,1.2305973685380471,1.7342813178292056,-1.2283144821727543,0.060216862993979804,5.207323767114175
2011-10-20 04:08:22.086240,0.0001383999779826014,1.20540327914286,1.7342778271707013,-1.2030941023461033,0.060216861756791785,5.2260960215124825
2011-10-21 02:46:18.464735,0.00013789889565974376,1.1840807275880165,1.7342813178292056,-1.1818841591788676,0.06021683284610804,5.242373405380681
2011-10-22 13:35:26.724191,0.00013589858574396607,1.1564294641060768,1.7342917898047174,-1.1542844730099358,0.060216835505334354,5.267407977938351
2011-10-23 01:46:38.640576,0.00013570058389802842,1.1589567805652037,1.7342917898047174,-1.1566768468367208,0.060216884109958464,5.276167282087959
2011-10-24 02:09:02.497536,0.00013410045393481807,1.1380080527872722,1.7342917898047174,-1.135711734043758,0.060216871991211736,5.2936924313500135
2011-10-25 04:15:53.748288,0.00013669988528431653,1.098836937763663,1.7342935351339694,-1.0965758828496188,0.06021685701951408,5.312472401002985
2011-10-26 02:53:50.044704,0.00013490410243528002,1.0691089582131237,1.7342760818414493,-1.0668902775286622,0.06021691306413483,5.328756239898662
2011-10-27 03:16:13.851551,0.00013710499403014369,1.072203723841737,1.7342708458536935,-1.069880500587984,0.06021694887372973,5.346273519392967
2011-10-28 05:23:05.086751,0.00013350095800789908,1.062006004588311,1.7342586285489296,-1.0597099739019278,0.06021690232380652,5.365036026501447
2011-10-29 00:32:06.669888,0.00013130095326535103,0.9955432013628924,1.7342673551951895,-0.993248230901699,0.060216898971997564,5.378799508452353
2011-10-30 04:23:25.273824,0.00013149983702475111,0.9704545485478016,1.7342656098659375,-0.96825149860552,0.06021687234076774,5.398826210355395
2011-10-31 20:25:55.760447,0.00013199942634319376,0.9236615135382057,1.7342813178292056,-0.9214996146209602,0.06021686869698599,5.427613565372324
2011-11-01 17:19:24.745152,0.00012590003816985126,0.9436103654401442,1.7342743365121975,-0.9414045303264995,0.06021687684589622,5.442633660161644
2011-11-02 10:43:58.935360,0.00012580003180937067,0.9456297824069341,1.7342848084877094,-0.9433871169502224,0.06021687399253845,5.455152142079876
2011-11-03 00:39:38.280096,0.00012379933816251872,0.9172546554195834,1.7342865538169614,-0.9150202716411586,0.06021685333120967,5.465165212948411
2011-11-04 16:42:08.706239,0.00012519711867052603,0.8288133596526432,1.7342952804632215,-0.8267930365063361,0.06021682948109667,5.493954173358088
2011-11-05 11:51:10.220255,0.0001190006545005595,0.8578120028500681,1.7342848084877094,-0.8556993566339663,0.0602168846671964,5.5077092177030345
2011-11-06 22:40:18.549696,0.00011340267674847491,0.7773541767927373,1.7342813178292056,-0.7750746650162146,0.060216920346110175,5.532740153060699
2011-11-07 02:09:13.367520,0.00010780002110067495,0.8230472217236378,1.7342813178292056,-0.8208800956854274,0.06021688008546698,5.535248814651161
2011-11-08 00:47:09.809951,0.00010789993035446272,0.7795724320332927,1.7342795724999536,-0.7773575203005993,0.06021687677625994,5.5515182059988675
2011-11-09 04:38:28.329215,0.00010849953710802725,0.7050840671249573,1.7342778271707013,-0.7029971770348267,0.060216870481610535,5.571538477442938
2011-11-10 05:00:52.084223,0.00010590083836290808,0.6913974516777157,1.7342760818414493,-0.6892596091110264,0.060216900522612346,5.589059811020597
2011-11-11 03:38:48.441119,0.000102200728368913,0.6696407201767022,1.7342708458536935,-0.6674953856740204,0.06021690456093845,5.605329335520263
2011-11-12 02:16:44.810111,9.780084354048495e-05,0.6521792168599,1.7342638645366855,-0.6500271704790883,0.060216907984554306,5.621600355678733
2011-11-13 02:39:08.563392,9.360022830615234e-05,0.6566806446191333,1.7342533925611734,-0.6545750567698816,0.06021689685609541,5.639122167987373
2011-11-14 04:45:59.743296,9.070015809352966e-05,0.6310830837023862,1.7342551378904254,-0.6289731813478188,0.06021689834160464,5.657889647600813
2011-11-15 01:39:28.608768,8.750001865872752e-05,0.619834703881526,1.7342533925611734,-0.617773568669918,0.06021690050469092,5.672900011962053
2011-11-16 02:01:52.373280,8.220141637802469e-05,0.6391712871265535,1.7342516472319216,-0.6370118668571303,0.06021693529819561,5.690418980706722
2011-11-17 00:39:48.758687,7.910092128169736e-05,0.6060142419358944,1.7342516472319216,-0.6038453367501457,0.06021692635185395,5.706689201913661
2011-11-18 02:46:39.922176,7.510000093651116e-05,0.5592258045294362,1.7342516472319216,-0.557117688267776,0.06021690540998316,5.725463164920739
