,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
2012-09-07 19:39:45.383327,0.0004881984364681771,4.484524206098201,0.03290154396374287,-2.4497324007929606,0.004374379440209755,4.841896254347675
2012-09-08 15:43:39.075167,0.00048699866460705243,4.481709581841607,0.03287048286341171,-3.463636455243299,0.004374360550532366,4.842038925780953
2012-09-09 12:53:36.595967,0.0004867984058354583,4.47564374240263,0.03283563926624141,-4.185274313519868,0.004374340038224822,4.842125934237861
2012-09-10 13:15:22.135391,0.000491798357478129,4.481663686341718,0.03279758623332769,-4.079763810251744,0.004374315939251333,4.841963879767195
2012-09-13 11:30:17.116991,0.0004948986033047127,4.5146755375338445,0.0326907063584591,-4.523693203474053,0.004374248558039581,4.8415725032906005
2012-09-14 18:44:59.879040,0.0007952359026368753,5.462917324141047,0.03265971562701324,-3.5555488278068488,0.004374510937554829,4.846052392480926
2012-09-15 20:34:10.570655,0.00034339656228671116,4.394262963236651,0.03261041610539276,-1.9871999279930872,0.004375457712490446,4.845208053762644
2012-09-16 20:52:25.060800,0.00034239588144978225,4.3573879291866,0.03257433718728231,-1.8525586335672166,0.004375431767853984,4.845070994526861
2012-09-17 14:02:09.292127,0.00034089644650102207,4.317430284894968,0.032548600619518156,-3.5900102907397873,0.004375407461772053,4.845055125988802
2012-09-18 18:40:24.543839,0.00034249338314931786,4.293246736643884,0.03250488834454889,-2.330386836060626,0.004375379491755613,4.844892602413825
2012-09-19 19:05:11.099040,0.0003448938134193431,4.270933090104351,0.03246596623392223,-2.1817920339642356,0.0043753486178521005,4.844672007041633
2012-09-20 22:10:02.064864,0.0003494923390337094,4.2422673262454875,0.03242000600523346,-1.3266623490931062,0.004375318286541024,4.844654719603613
2012-09-21 18:36:08.288351,0.0003561939321914633,4.232554170594103,0.03239001948335233,-2.2352990199396423,0.004375296910621516,4.844691606498629
2012-09-22 00:10:25.963680,0.0003640981976367581,4.210171935957743,0.03237956428218446,-0.7502930226258888,0.004375288976618145,4.844775467319332
2012-09-23 14:16:58.677312,0.00036408776615880364,4.213717786482729,0.032321137289413764,-3.3150726510262976,0.0043752520756440445,4.844447698221532
2012-09-24 20:20:43.337184,0.0003678902784507873,4.214614184216423,0.032270601737960175,-1.706872726353681,0.004375221801074793,4.844400508993483
2012-09-25 20:43:03.872927,0.0003704920780500535,4.215142157966902,0.03223042643076123,-1.5921554697970377,0.004375197716734211,4.844373968602331
2012-09-26 18:34:27.101856,0.0003726930838784304,4.226445061388236,0.03219587385284948,-2.1487184201824103,0.004375176237558243,4.8443234556792065
2012-09-27 22:38:22.913664,0.00037359157286064347,4.2444085119511925,0.03214799842959514,-1.0819051077385868,0.004375150205183499,4.844247203927388
2012-09-28 11:28:45.077663,0.0003747963945163808,4.264968593768117,0.03212587095571734,-4.015081385703945,0.0043751393160373735,4.844357280368349
2012-09-29 13:21:46.756224,0.00037639266464417604,4.263950787404032,0.032085011999656694,-3.5019464693370113,0.004375114614953868,4.84413409237575
2012-09-30 16:58:52.643135,0.0003742925883226227,4.277617807803929,0.0320439697135131,-2.5482901329114718,0.004375089637230155,4.844024679736046
2012-10-01 20:00:56.903615,0.0003689927538930328,4.2744652653315915,0.03200297244510713,-1.7308152266762349,0.004375062670349956,4.8435853167447736
2012-10-02 21:14:36.161664,0.00036489372879161894,4.291330371688417,0.03196559133730634,-1.4080286241555529,0.004375041772641814,4.84349472815191
2012-10-03 12:42:45.762048,0.00036449614888487287,4.290553677262861,0.031942091771504345,-3.629369219692114,0.004375028915236837,4.8434258184352785
2012-10-04 10:04:53.413823,0.0003875956583287156,4.3460894798592635,0.031894707122271174,-4.359880047001158,0.004375045369286201,4.845165981617514
