,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
2016-02-04 19:09:58.974336,0.000817,4.666045226342946,1.1526067113707954,-3.6578688781355257,0.05607553065537223,1.3474442461894691
2016-02-05 17:43:49.867103,0.0005436999917957366,4.918562080385093,1.1526363819680792,-4.71994992372584,0.055858801755018665,1.3144708518534558
2016-02-06 01:14:32.477856,0.0008028999754836254,4.670440344992953,1.152678269870127,-4.670274533966241,0.055783538654220616,1.3033885767385023
2016-02-07 01:39:21.000384,0.0008040999199643837,4.665412982471122,1.1526747792116232,-4.665206860544872,0.05578356383607756,1.266724018305564
2016-02-08 02:04:09.630912,0.0008066999191457536,4.6846240946450175,1.1526835058578828,-4.68441038129101,0.05578355330194509,1.2300326543850988
2016-02-10 12:10:21.869184,0.001822199072820222,4.872292562628843,1.1526416179558352,-5.032458108102268,0.05584334120590475,1.1424568273744018
2016-02-11 14:24:35.368704,0.0008492989552852864,4.76057558433413,1.1526189286755593,-4.759769349738316,0.05589743134798115,1.1024535515027478
2016-02-12 03:31:42.802751,0.0005510999979139867,4.753177117713732,1.1526974684918991,-4.752924224621936,0.055897473805008174,1.0827944292375113
2016-02-13 18:52:41.312927,0.0008665983479372475,4.735112600849498,1.152625909992567,-4.755951607319083,0.05589838834870678,1.0234670778597967
2016-02-14 02:22:24.319776,0.0008219997269067914,4.765561677525186,1.152653835260599,-4.765431184602656,0.05590687536961723,1.0119929222298008
2016-02-15 02:43:59.170656,0.0008258991003513716,4.760298652425627,1.1526625619068591,-4.760126678230258,0.05590687907513011,0.9752043031980895
2016-02-16 08:42:51.160032,0.0008278988851375121,4.758915583248453,1.152671288553119,-4.75880179404283,0.055906896182988323,0.9299479926741056
2016-02-17 09:04:25.918464,0.0008285990922611311,4.74717612756269,1.152669543223867,-4.747038068068951,0.05590691252218324,0.8931674136290626
2016-02-18 18:48:09.476927,0.0008274987483084704,4.7336739950126185,1.152671288553119,-4.733457320197295,0.05590693224854815,0.8422429027677335
2016-02-19 13:32:26.992319,0.0008286993018332261,4.729659269755456,1.152669543223867,-4.729486845575589,0.05590693317336417,0.8139423641005321
2016-02-20 00:47:01.464576,0.0008278995822807176,4.728222554301822,1.1526677978946152,-4.728105789427807,0.055906935321896944,0.7969664532413814
2016-02-21 01:08:36.217824,0.0008245991055389013,4.715573521890988,1.152669543223867,-4.715405286364207,0.055906950813628564,0.7601767591932546
2016-02-22 01:30:10.977983,0.0008195991213660259,4.707990375156052,1.1526677978946152,-4.7078082888937125,0.0559069615647326,0.7233972722298985
2016-02-23 01:51:45.728639,0.000815399134644206,4.702236330343624,1.1526660525653631,-4.702041746548366,0.055906972272208,0.6866020841389813
2016-02-24 07:50:37.662720,0.0008181989245185347,4.688460026001314,1.1526643072361111,-4.688244941684092,0.05590698961766433,0.641330755978455
2016-02-25 08:12:12.385728,0.0008186991248635152,4.6808709254422425,1.152671288553119,-4.6806291743546105,0.05590700284806892,0.6045528095554328
2016-02-26 08:33:47.306592,0.0008245991070843924,4.656089319952347,1.152680015199379,-4.65566317103078,0.05590701052424677,0.5677793510699616
2016-02-27 08:55:22.495295,0.0008267991001955742,4.657975704608096,1.152681760528631,-4.657478640488765,0.0559069889448838,0.530970422490987
2016-02-28 14:54:15.125759,0.0008179989252826035,4.696030347862006,1.152685251187135,-4.695361934887726,0.055906962509040425,0.4856615026588546
2016-02-29 15:15:50.196959,0.0008052991660290254,4.717864511407289,1.1526835058578828,-4.717429949716842,0.05590692697694073,0.4488477369679073
2016-03-01 15:37:25.281120,0.0008105991495775272,4.713725471457936,1.152688741845639,-4.71327340930374,0.055906913759835655,0.41205664515525364
2016-03-02 10:21:43.111871,0.000799099374034647,4.691431267565426,1.1526974684918991,-4.691010705056351,0.05590689148211429,0.3837640392845386
2016-03-03 01:21:09.209376,0.0008138994708487523,4.683651440536096,1.152702704479655,-4.683505434766579,0.05590686307041804,0.3611188944364223
2016-03-04 01:42:44.267615,0.000813299142225393,4.67376393921833,1.152702704479655,-4.673486044685289,0.0559068709310295,0.32433763208603544
2016-03-05 07:41:36.631968,0.0008222989095762357,4.674275862706279,1.1527061951381588,-4.673965302981738,0.0559068692522137,0.2790693056783476
2016-03-06 08:03:11.748960,0.0008366990691867705,4.667407450613187,1.1527131764551668,-4.667103222229867,0.05590685820728314,0.24228009320738625
2016-03-07 14:02:04.096896,0.0008289988837658393,4.674910444153049,1.152709685796663,-4.674583292459564,0.05590685945126531,0.19699557856300334
2016-03-08 14:23:39.209567,0.0008191991231465409,4.700893543698748,1.152711431125915,-4.700547794132233,0.055906856819762374,0.1602023556879983
2016-03-09 16:37:40.007424,0.0008043991056586251,4.698744197806993,1.152711431125915,-4.6984026807234525,0.05590685756160605,0.12058344782292411
2016-03-10 16:59:15.117504,0.0008031991729443061,4.713341197437536,1.152711431125915,-4.712938717346762,0.05590685908946647,0.0837848592409242
2016-03-11 15:28:24.517344,0.0008072992253614165,4.6840353745949255,1.1527061951381588,-4.683620661341208,0.0559068458475393,0.04979937050454563
2016-03-12 00:50:33.322560,0.0007823997071639438,4.69309893253508,1.152709685796663,-4.692890723757626,0.05590682796589416,0.03560134721956816
2016-03-13 01:12:08.590752,0.0007895992153381427,4.725645138726365,1.1527253937599309,-4.725296902608301,0.055906804907794656,-0.0012446592973265826
2016-03-14 16:33:09.749088,0.0008005986762589283,4.736153008178204,1.1527166671136708,-4.735933565118131,0.055906775796188884,6.222479047600767
2016-03-15 01:55:18.573312,0.0007896996981133805,4.721938614820626,1.152711431125915,-4.721745646574239,0.05590677276707803,6.208351025971468
2016-03-16 07:54:10.914336,0.0007893990350950533,4.717812999988731,1.1527061951381588,-4.717624163635624,0.05590676795452744,6.163078820100036
